818,6,12,15,12,6,0.0
819,0,6,3,6,0,0.0
820,13,12,18,12,3,-2.0
821,27,37,32,28,21,-2.1
822,23,24,30,26,15,-1.4
823,9,15,12,12,6,-0.9
824,38,34,38,30,20,-4.0
825,15,22,16,15,15,-0.7
826,6,6,3,3,0,-1.5
827,50,49,47,48,33,-3.5
828,9,16,15,21,15,1.7
829,33,29,40,24,15,-4.1
839,280,208,181,128,43,-55.4
840,373,199,161,64,70,-74.1
841,200,274,287,119,73,-40.9
842,93,88,100,137,72,0.7
843,159,135,88,72,44,-29.3
844,31,36,56,47,39,2.7
845,34,31,41,34,30,-0.5
846,7,10,11,12,9,0.6
847,13,16,12,18,21,1.8
849,2,2,2,0,1,-0.4
850,144,143,79,125,62,-18.2
851,44,48,65,48,25,-3.8
852,44,43,31,65,25,-1.6
854,42,23,24,25,25,-3.2
855,170,68,129,91,52,-21.3
856,270,301,161,182,53,-55.3
857,12,24,46,29,24,2.9
858,199,164,351,428,161,18.8
860,25,18,22,18,21,-0.8
861,15,12,16,15,9,-0.9
862,90,87,91,83,72,-4.0
863,24,24,45,24,24,0.0
864,15,15,18,24,9,-0.3
865,30,27,29,19,24,-2.0
866,0,0,3,0,3,0.6
867,16,17,13,12,15,-0.7
868,9,21,17,24,18,2.1
869,0,6,7,3,0,-0.3
870,3,9,0,12,6,0.9
872,8,18,5,5,3,-2.3
873,13,8,8,3,2,-2.7
874,38,19,13,10,20,-4.5
875,8,7,20,4,5,-0.9
876,24,5,9,4,5,-3.9
878,0,0,1,0,0,0.0
879,2,1,1,1,2,0.0
880,1,1,2,1,1,0.0
881,6,3,5,4,1,-0.9
882,6,5,3,4,2,-0.9
883,19,4,3,4,1,-3.6
884,1,2,3,3,0,-0.1
885,8,1,2,4,6,-0.1
886,2,2,3,2,3,0.2
887,8,10,9,22,8,1.2
888,5,6,5,3,1,-1.1
889,19,22,16,13,10,-2.7
890,19,21,21,14,14,-1.7
891,11,14,17,8,4,-2.0
892,16,13,21,12,6,-2.1
893,13,14,14,12,9,-1.0
894,7,8,6,4,2,-1.4
895,13,11,11,9,7,-1.4
896,24,22,16,18,8,-3.6
897,7,6,7,4,6,-0.4
898,10,5,8,2,4,-1.5
899,14,11,6,6,5,-2.3
900,11,11,12,11,6,-1.0
901,7,10,7,8,4,-0.8
902,4,8,10,4,4,-0.4
903,7,4,8,4,6,-0.2
904,7,6,4,4,4,-0.8
905,3,1,1,2,1,-0.3
909,1,0,0,1,0,-0.1
934,6,5,7,2,3,-0.9
936,18,6,9,12,15,0.0
937,12,12,3,3,9,-1.5
938,102,96,115,108,93,-0.6
939,23,9,12,12,6,-3.1
940,40,31,43,37,36,-0.2
941,24,21,27,21,15,-1.8
942,39,42,37,44,39,0.2
943,0,6,9,0,3,0.0
944,48,54,50,42,48,-1.2
945,75,70,79,72,75,0.2
947,0,0,3,6,0,0.6
948,66,71,71,75,61,-0.6
949,57,50,50,61,49,-0.5
950,12,9,18,12,13,0.5
951,3,3,6,6,3,0.3
953,19,32,27,20,17,-1.6
954,24,21,17,14,14,-2.7
955,56,54,55,44,35,-5.2
956,10,14,13,14,10,0.0
957,8,11,13,9,9,0.0
958,60,58,51,53,42,-4.1
959,24,20,17,14,11,-3.2
962,32,36,37,34,19,-2.8
963,42,38,32,27,29,-3.7
964,24,30,26,24,25,-0.4
965,53,57,59,51,44,-2.4
966,39,32,33,41,25,-1.9
969,11,9,9,12,5,-0.9
970,17,18,15,19,12,-0.9
971,23,32,15,22,27,-0.2
973,4,6,9,6,6,0.4
976,8,7,5,6,4,-0.9
977,12,13,13,14,19,1.5
978,24,20,20,20,15,-1.8
979,17,20,18,14,12,-1.6
980,22,25,33,22,15,-1.7
981,16,14,13,19,13,-0.1
983,15,15,15,16,11,-0.7
984,20,21,17,16,14,-1.7
985,9,8,8,8,7,-0.4
986,15,15,12,12,9,-1.5
987,28,32,33,25,26,-1.1
988,32,34,37,25,41,0.9
989,22,27,26,21,14,-2.2
990,18,23,19,20,10,-1.9
991,13,10,16,10,10,-0.6
992,14,13,13,18,14,0.5
993,23,19,20,20,15,-1.5
994,12,11,11,13,10,-0.2
995,9,13,15,14,11,0.5
997,42,19,19,17,29,-2.8
998,15,13,11,13,10,-1.0
999,14,13,16,10,14,-0.3
1001,14,23,21,23,18,0.8
1002,20,19,15,18,17,-0.7
1003,25,25,18,25,37,2.4
1004,31,38,33,43,45,3.3
1005,30,27,24,47,58,7.6
1007,33,50,40,53,35,0.7
1008,2,3,3,4,2,0.1
1011,13,12,15,21,16,1.5
1013,22,18,16,34,16,0.4
1014,24,31,29,52,65,10.3
1015,19,24,26,37,31,3.7
1016,7,12,16,29,11,2.5
1017,23,25,26,20,25,-0.1
1018,12,25,13,21,12,-0.4
1019,26,16,18,29,27,1.5
1020,16,30,28,31,14,-0.3
1021,25,18,15,31,35,3.3
1022,14,21,11,29,8,-0.4
1023,21,22,21,32,36,4.0
1024,11,17,12,15,15,0.6
1025,30,27,12,40,25,0.3
1026,14,22,11,24,22,1.8
1027,15,11,9,16,15,0.5
1028,14,16,12,26,28,3.8
1029,10,12,8,26,15,2.4
1030,18,23,17,18,19,-0.3
1031,15,22,20,31,32,4.3
1032,42,47,37,63,50,3.2
1033,43,39,35,28,45,-0.7
1034,34,29,25,24,17,-3.9
1035,36,41,38,47,21,-2.4
1036,15,17,15,14,9,-1.5
1037,11,12,18,11,10,-0.3
1040,15,17,13,16,9,-1.3
1041,8,10,9,7,17,1.5
1042,22,23,22,22,17,-1.1
1043,37,31,25,29,19,-3.8
1045,31,28,28,18,12,-4.8
1047,3,0,3,0,0,-0.6
1048,9,0,3,3,3,-0.9
1050,30,24,24,33,26,0.1
1051,7,13,9,12,6,-0.3
1052,37,30,46,36,39,1.0
1053,28,30,43,30,30,0.4
1054,42,49,46,46,42,-0.3
1055,24,30,27,30,24,0.0
1056,29,31,24,30,21,-1.7
1057,36,36,36,33,28,-1.9
1058,24,16,21,13,12,-2.7
1059,10,9,12,12,3,-1.1
1060,29,21,18,27,21,-1.0
1061,49,48,47,45,42,-1.7
1062,29,24,30,34,27,0.6
1063,43,40,40,33,24,-4.5
1064,3,3,7,3,3,0.0
1065,82,90,92,93,90,1.9
1066,21,21,15,21,18,-0.6
1067,52,51,55,51,45,-1.4
1068,36,33,30,33,27,-1.8
1069,22,22,22,28,15,-0.8
1070,42,47,53,48,49,1.5
1071,47,43,54,47,42,-0.6
1072,24,25,32,36,21,0.5
1073,0,0,3,0,3,0.6
1074,36,34,40,48,33,0.8
1076,262,281,310,331,237,0.0
1077,12,18,18,18,12,0.0
1078,27,27,30,39,30,1.8
1079,15,18,15,15,12,-0.9
1080,21,30,34,31,31,2.1
1081,9,15,15,18,9,0.3
1084,15,15,21,18,3,-2.1
1085,6,12,15,12,3,-0.6
1086,29,34,35,32,22,-1.6
1087,16,10,19,20,15,0.8
1088,67,61,73,72,54,-1.5
1089,27,24,25,28,24,-0.2
1090,18,21,19,21,15,-0.6
1091,43,43,45,46,33,-1.7
1092,9,9,9,9,9,0.0
1093,6,6,9,3,3,-0.9
1094,0,3,6,0,3,0.3
1095,24,27,22,33,18,-0.6
1096,0,6,12,6,6,1.2
1097,40,42,41,43,39,-0.1
1098,21,19,35,24,12,-1.3
1099,30,26,23,24,19,-2.4
1100,14,12,9,11,5,-1.9
1101,8,9,8,4,7,-0.7
1102,15,12,11,12,9,-1.2
1103,3,5,4,4,1,-0.5
1104,6,5,5,6,4,-0.3
1105,10,10,8,7,6,-1.1
1106,26,26,26,20,18,-2.2
1107,25,24,24,19,15,-2.5
1108,35,26,30,34,16,-3.0
1109,28,34,29,36,22,-1.0
1110,21,23,21,30,19,0.3
1111,26,38,31,38,20,-1.2
1112,31,43,56,24,25,-3.1
1113,33,37,50,29,28,-1.8
1114,52,36,50,31,28,-5.3
1115,24,32,51,23,22,-1.3
1116,20,22,21,18,18,-0.8
1117,25,28,42,45,32,3.1
1118,23,26,30,30,37,3.2
1119,17,14,18,17,17,0.3
1120,19,24,24,22,33,2.6
1121,23,27,28,27,38,3.0
1122,52,51,47,56,63,2.7
1124,26,25,26,38,16,-0.7
1125,47,41,23,20,19,-7.7
1126,29,30,23,28,27,-0.6
1127,35,36,36,26,38,-0.4
1128,47,39,39,32,41,-1.9
1129,42,33,37,43,54,3.4
1130,60,48,54,52,39,-3.8
1131,21,20,21,13,15,-1.9
1132,10,13,13,14,6,-0.7
1133,53,36,34,29,28,-5.7
1134,72,63,40,43,32,-10.0
1135,40,55,33,37,37,-2.4
1136,22,31,30,35,31,2.2
1137,37,27,40,32,25,-1.9
1138,30,33,30,36,34,1.1
1139,33,36,43,41,42,2.3
1140,22,19,46,35,30,3.2
1141,35,34,24,35,26,-1.7
1142,30,30,21,35,28,0.1
1143,28,32,29,30,33,0.8
1144,50,53,25,35,32,-5.4
1145,41,51,45,63,35,0.0
1146,55,59,42,60,61,1.3
1148,22,31,30,27,28,0.8
1149,1,1,1,0,2,0.1
1150,6,6,12,6,0,-1.2
1151,37,48,27,49,33,-0.7
1152,0,3,0,0,0,-0.3
1153,9,6,6,6,6,-0.6
1154,35,35,34,31,25,-2.4
1155,28,33,30,30,27,-0.5
1156,7,0,3,7,6,0.5
1157,30,26,27,30,27,-0.2
1158,19,17,20,16,15,-0.9
1159,48,47,54,48,52,0.9
1162,304,311,220,160,270,-21.9
1163,91,24,0,2,0,-20.4
1166,114,212,119,104,278,22.0
1167,220,178,219,407,412,61.3
1168,178,207,221,181,332,28.2
1169,319,321,426,342,283,-5.1
1182,105,103,98,106,95,-1.7
1184,13,19,21,24,15,0.9
1185,38,42,42,21,9,-7.9
1200,22,25,28,21,18,-1.2
1201,103,95,96,87,72,-7.0
1202,80,71,74,74,60,-3.7
1203,134,131,136,113,87,-11.2
1204,119,141,123,112,95,-7.7
1205,113,124,103,90,89,-8.2
1207,58,48,63,61,45,-1.3
1208,16,23,42,54,18,3.5
1209,16,12,19,15,12,-0.5
1210,12,6,21,12,9,0.0
1211,9,9,12,13,9,0.4
1212,37,33,33,24,18,-4.7
1214,18,17,14,14,13,-1.3
1215,12,16,11,13,10,-0.7
1216,13,10,9,10,10,-0.6
1217,14,17,9,6,4,-3.1
1218,4,9,9,11,8,1.0
1219,20,18,22,18,16,-0.8
1220,19,18,14,18,11,-1.6
1221,14,15,13,13,10,-1.0
1223,3,6,15,12,0,0.0
1224,43,41,46,45,42,0.2
1225,62,56,56,56,48,-2.8
1226,52,39,54,57,36,-1.4
1227,19,16,21,33,24,2.7
1229,18,13,16,28,12,0.3
1230,18,25,28,27,27,2.0
1231,10,9,12,12,6,-0.5
1232,22,18,16,19,12,-1.9
1234,4,7,9,7,4,0.0
1235,51,43,51,50,27,-4.1
1236,58,47,54,56,51,-0.5
1237,21,30,35,37,21,0.7
1238,23,25,28,33,21,0.4
1239,49,49,50,42,30,-4.5
1240,37,38,38,39,33,-0.7
1241,45,52,51,45,40,-1.7
1242,42,34,50,39,33,-1.3
